Time,Queue Length,Mean Response Time,Mean Waiting Time,Utilization,Reliability
11813,100,449.273428,444.669169,0.999560,0.515410
11814,100,449.273428,444.669169,0.999560,0.515410
11815,100,449.273428,444.669169,0.999560,0.515410
11816,98,449.643196,445.037217,0.999560,0.515410
11817,97,449.826766,445.220664,0.999560,0.515410
11818,97,449.826766,445.220664,0.999560,0.515410
11819,97,449.826766,445.220664,0.999560,0.515410
11820,97,449.826766,445.220664,0.999560,0.515410
11821,97,449.826766,445.220664,0.999560,0.515410
11822,98,449.644429,445.040194,0.999560,0.515606
11823,96,450.015323,445.409178,0.999560,0.515606
11824,96,450.015323,445.409178,0.999560,0.515606
11825,95,450.200307,445.591865,0.999560,0.515606
11826,95,450.200307,445.591865,0.999560,0.515606
11827,95,450.201195,445.594027,0.999560,0.515802
11828,96,450.018854,445.413552,0.999560,0.515998
11829,96,450.018854,445.413552,0.999560,0.515998
11830,96,450.018854,445.413552,0.999560,0.515998
11831,96,450.018854,445.413552,0.999561,0.515998
11832,96,450.018854,445.413552,0.999561,0.515998
11833,98,449.654614,445.053039,0.999561,0.516390
11834,99,449.472715,444.873001,0.999561,0.516586
11835,100,449.290963,444.693109,0.999561,0.516781
11836,100,449.290963,444.693109,0.999561,0.516781
11837,100,449.290963,444.693109,0.999561,0.516781
11838,100,449.290963,444.693109,0.999561,0.516781
11839,100,449.290963,444.693109,0.999561,0.516781
11840,99,449.478698,444.878994,0.999561,0.516781
11841,99,449.478698,444.878994,0.999561,0.516781
11842,100,449.297017,444.699172,0.999561,0.516977
11843,100,449.297017,444.699172,0.999561,0.516977
11844,100,449.297017,444.699172,0.999561,0.516977
11845,100,449.297017,444.699172,0.999561,0.516977
11846,100,449.297017,444.699172,0.999561,0.516977
11847,99,449.485464,444.882084,0.999561,0.516977
11848,99,449.485464,444.882084,0.999561,0.516977
11849,99,449.485464,444.882084,0.999561,0.516977
11850,99,449.485464,444.882084,0.999561,0.516977
11851,99,449.488510,444.886643,0.999561,0.517172
11852,99,449.488510,444.886643,0.999561,0.517172
11853,99,449.488510,444.886643,0.999561,0.517172
11854,99,449.488510,444.886643,0.999561,0.517172
11855,99,449.488510,444.886643,0.999561,0.517172
11856,100,449.306972,444.706963,0.999561,0.517367
11857,100,449.306972,444.706963,0.999561,0.517367
11858,99,449.493817,444.893199,0.999562,0.517367
11859,99,449.493817,444.893199,0.999562,0.517367
11860,99,449.493817,444.893199,0.999562,0.517367
11861,99,449.493817,444.893199,0.999562,0.517367
11862,100,449.312350,444.713589,0.999562,0.517562
11863,100,449.312350,444.713589,0.999562,0.517562
11864,100,449.312350,444.713589,0.999562,0.517158
11865,100,449.312350,444.713589,0.999562,0.517158
11866,100,449.312350,444.713589,0.999562,0.517158
11867,100,449.312350,444.713589,0.999562,0.516754
11868,100,449.312350,444.713589,0.999562,0.516350
11869,100,449.312350,444.713589,0.999562,0.516350
11870,100,449.321944,444.723039,0.999562,0.516546
11871,100,449.321944,444.723039,0.999562,0.516546
11872,100,449.321944,444.723039,0.999562,0.516142
11873,99,449.512284,444.913332,0.999562,0.516142
11874,100,449.330956,444.733859,0.999562,0.516337
11875,100,449.330956,444.733859,0.999562,0.515934
11876,100,449.330956,444.733859,0.999562,0.515530
11877,100,449.330956,444.733859,0.999562,0.515127
11878,100,449.330956,444.733859,0.999562,0.515127
11879,100,449.330956,444.733859,0.999562,0.515127
11880,100,449.330956,444.733859,0.999562,0.515127
11881,100,449.342804,444.745247,0.999562,0.515323
11882,100,449.342804,444.745247,0.999562,0.515323
11883,100,449.342804,444.745247,0.999562,0.514919
11884,100,449.342804,444.745247,0.999562,0.514516
11885,100,449.342804,444.745247,0.999563,0.514516
11886,100,449.342804,444.745247,0.999563,0.514516
11887,100,449.342804,444.745247,0.999563,0.514516
11888,100,449.342804,444.745247,0.999563,0.514113
11889,99,449.537087,444.936811,0.999563,0.513710
11890,100,449.355895,444.757473,0.999563,0.513906
11891,99,449.547910,444.947726,0.999563,0.513906
11892,99,449.547910,444.947726,0.999563,0.513906
11893,99,449.547910,444.947726,0.999563,0.513906
11894,99,449.547910,444.947726,0.999563,0.513906
11895,99,449.547910,444.947726,0.999563,0.513906
11896,99,449.547910,444.947726,0.999563,0.513906
11897,99,449.547910,444.947726,0.999563,0.513906
11898,99,449.547910,444.947726,0.999563,0.513906
11899,99,449.547910,444.947726,0.999563,0.513906
11900,100,449.366787,444.768456,0.999563,0.514102
11901,100,449.366787,444.768456,0.999563,0.514102
11902,100,449.366787,444.768456,0.999563,0.514102
11903,100,449.366787,444.768456,0.999563,0.514102
11904,99,449.562385,444.963065,0.999563,0.514102
11905,99,449.562385,444.963065,0.999563,0.514102
11906,99,449.562385,444.963065,0.999563,0.514102
11907,99,449.562385,444.963065,0.999563,0.514102
11908,98,449.758475,445.158534,0.999563,0.514102
11909,99,449.577340,444.979251,0.999563,0.514297
11910,99,449.577340,444.979251,0.999563,0.514297
11911,99,449.577340,444.979251,0.999563,0.514297
11912,99,449.577340,444.979251,0.999564,0.514297
11913,100,449.396351,444.800113,0.999564,0.514493
11914,100,449.396351,444.800113,0.999564,0.514493
11915,100,449.396351,444.800113,0.999564,0.514090
11916,99,449.594879,444.998054,0.999564,0.513688
11917,98,449.793191,445.195044,0.999564,0.513688
11918,98,449.793191,445.195044,0.999564,0.513688
11919,98,449.810161,445.205080,0.999564,0.513883
11920,97,449.999720,445.393783,0.999564,0.513883
11921,97,449.999720,445.393783,0.999564,0.513883
11922,98,449.818706,445.214622,0.999564,0.514079
11923,98,449.818706,445.214622,0.999564,0.514079
11924,98,449.818706,445.214622,0.999564,0.514079
11925,98,449.818706,445.214622,0.999564,0.514079
11926,97,450.009512,445.404961,0.999564,0.514079
11927,98,449.828568,445.225868,0.999564,0.514274
11928,98,449.838857,445.235747,0.999564,0.514469
11929,100,449.477541,444.878128,0.999564,0.514859
11930,100,449.477541,444.878128,0.999564,0.514859
11931,100,449.477541,444.878128,0.999564,0.514458
11932,99,449.667894,445.068418,0.999564,0.514458
11933,99,449.667894,445.068418,0.999564,0.514458
11934,99,449.667894,445.068418,0.999564,0.514458
11935,98,449.859233,445.259753,0.999564,0.514458
11936,98,449.859233,445.259753,0.999564,0.514458
11937,99,449.678639,445.081006,0.999564,0.514653
11938,99,449.678639,445.081006,0.999564,0.514653
11939,99,449.678639,445.081006,0.999564,0.514653
11940,97,450.063978,445.463498,0.999565,0.514653
11941,97,450.063978,445.463498,0.999565,0.514653
11942,97,450.063978,445.463498,0.999565,0.514653
11943,97,450.063978,445.463498,0.999565,0.514653
11944,97,450.063978,445.463498,0.999565,0.514653
11945,97,450.063978,445.463498,0.999565,0.514653
11946,97,450.063978,445.463498,0.999565,0.514653
11947,98,449.883374,445.284741,0.999565,0.514848
11948,97,450.077125,445.474143,0.999565,0.514848
11949,98,449.896589,445.295453,0.999565,0.515042
11950,98,449.896589,445.295453,0.999565,0.515042
11951,98,449.896589,445.295453,0.999565,0.515042
11952,97,450.087563,445.485280,0.999565,0.515042
11953,97,450.087563,445.485280,0.999565,0.515042
11954,97,450.087563,445.485280,0.999565,0.515042
11955,97,450.087563,445.485280,0.999565,0.515042
11956,97,450.087563,445.485280,0.999565,0.515042
11957,97,450.087563,445.485280,0.999565,0.515042
11958,97,450.098887,445.496663,0.999565,0.515237
11959,97,450.098887,445.496663,0.999565,0.515237
11960,96,450.290024,445.683851,0.999565,0.515237
11961,95,450.477344,445.870892,0.999565,0.515237
11962,96,450.296792,445.692186,0.999565,0.515431
11963,96,450.304112,445.699675,0.999565,0.515625
11964,96,450.304112,445.699675,0.999565,0.515625
11965,96,450.304112,445.699675,0.999565,0.515625
11966,95,450.491331,445.886849,0.999565,0.515625
11967,95,450.491331,445.886849,0.999566,0.515625
11968,93,450.861363,446.248010,0.999566,0.515625
11969,94,450.680802,446.069297,0.999566,0.515819
11970,93,450.860748,446.244717,0.999566,0.515819
11971,93,450.860748,446.244717,0.999566,0.515819
11972,93,450.860748,446.244717,0.999566,0.515819
11973,94,450.676568,446.062659,0.999566,0.516206
11974,94,450.676568,446.062659,0.999566,0.516206
11975,93,450.852272,446.233905,0.999566,0.516206
11976,93,450.852272,446.233905,0.999566,0.516206
11977,93,450.852272,446.233905,0.999566,0.516206
11978,93,450.852272,446.233905,0.999566,0.516206
11979,94,450.671931,446.055411,0.999566,0.516400
11980,94,450.671931,446.055411,0.999566,0.516400
11981,95,450.491734,445.877061,0.999566,0.516593
11982,95,450.491734,445.877061,0.999566,0.516593
11983,95,450.491734,445.877061,0.999566,0.516593
11984,95,450.491734,445.877061,0.999566,0.516593
11985,96,450.311682,445.698852,0.999566,0.516787
11986,96,450.311682,445.698852,0.999566,0.516787
11987,96,450.311682,445.698852,0.999566,0.516787
11988,97,450.131773,445.520787,0.999566,0.516980
11989,97,450.131773,445.520787,0.999566,0.516980
11990,97,450.131773,445.520787,0.999566,0.516980
11991,97,450.131773,445.520787,0.999566,0.516980
11992,97,450.131773,445.520787,0.999566,0.516980
11993,99,449.772386,445.165081,0.999566,0.517365
11994,99,449.772386,445.165081,0.999566,0.517365
11995,99,449.772386,445.165081,0.999567,0.517365
11996,99,449.772386,445.165081,0.999567,0.517365
11997,100,449.592908,444.987442,0.999567,0.517159
11998,100,449.592908,444.987442,0.999567,0.516760
11999,100,449.592908,444.987442,0.999567,0.516760
12000,100,449.592908,444.987442,0.999567,0.516760
12001,100,449.594468,444.990789,0.999567,0.516953
12002,99,449.775726,445.169092,0.999567,0.516953
12003,100,449.596389,444.991593,0.999567,0.517145
12004,100,449.596389,444.991593,0.999567,0.516746
12005,100,449.596389,444.991593,0.999567,0.516746
12006,100,449.596389,444.991593,0.999567,0.516746
12007,100,449.596389,444.991593,0.999567,0.516746
12008,99,449.777269,445.171576,0.999567,0.516746
12009,99,449.777269,445.171576,0.999567,0.516746
12010,99,449.777269,445.171576,0.999567,0.516746
12011,98,449.958512,445.352052,0.999567,0.516746
12012,99,449.779174,445.174550,0.999567,0.516939
12013,99,449.779174,445.174550,0.999567,0.516939
12014,99,449.779174,445.174550,0.999567,0.516939
12015,99,449.779174,445.174550,0.999567,0.516939
12016,99,449.779174,445.174550,0.999567,0.516939
12017,99,449.779174,445.174550,0.999567,0.516939
12018,99,449.779174,445.174550,0.999567,0.516939
12019,99,449.779174,445.174550,0.999567,0.516939
12020,99,449.779174,445.174550,0.999567,0.516939
12021,99,449.779174,445.174550,0.999567,0.516939
12022,99,449.779174,445.174550,0.999567,0.516939
12023,99,449.779174,445.174550,0.999568,0.516939
12024,100,449.599979,444.997189,0.999568,0.517131
12025,100,449.599979,444.997189,0.999568,0.517131
12026,98,449.971172,445.356661,0.999568,0.517131
12027,99,449.791972,445.179299,0.999568,0.517324
12028,98,449.967246,445.353586,0.999568,0.517324
12029,98,449.967246,445.353586,0.999568,0.517324
12030,98,449.967246,445.353586,0.999568,0.517324
12031,98,449.967246,445.353586,0.999568,0.517324
12032,99,449.788119,445.176295,0.999568,0.517516
12033,98,449.964131,445.350347,0.999568,0.517516
12034,98,449.964131,445.350347,0.999568,0.517516
12035,97,450.139037,445.524426,0.999568,0.517516
12036,98,449.959913,445.347138,0.999568,0.517708
12037,98,449.959913,445.347138,0.999568,0.517708
12038,98,449.959913,445.347138,0.999568,0.517708
12039,97,450.135499,445.521764,0.999568,0.517708
12040,97,450.135499,445.521764,0.999568,0.517708
12041,97,450.135499,445.521764,0.999568,0.517708
12042,97,450.135499,445.521764,0.999568,0.517708
12043,96,450.311925,445.697387,0.999568,0.517708
12044,96,450.311925,445.697387,0.999568,0.517708
12045,95,450.488293,445.873289,0.999568,0.517708
12046,95,450.488293,445.873289,0.999568,0.517708
12047,95,450.488293,445.873289,0.999568,0.517708
12048,95,450.488293,445.873289,0.999568,0.517708
12049,95,450.488293,445.873289,0.999568,0.517708
12050,95,450.488293,445.873289,0.999568,0.517708
12051,95,450.488293,445.873289,0.999569,0.517708
12052,95,450.488293,445.873289,0.999569,0.517708
12053,95,450.488293,445.873289,0.999569,0.517708
12054,95,450.488293,445.873289,0.999569,0.517708
12055,95,450.488293,445.873289,0.999569,0.517708
12056,95,450.488293,445.873289,0.999569,0.517708
12057,96,450.309102,445.695933,0.999569,0.517900
12058,96,450.309102,445.695933,0.999569,0.517900
12059,96,450.309102,445.695933,0.999569,0.517900
12060,97,450.130052,445.518718,0.999569,0.518091
12061,97,450.130052,445.518718,0.999569,0.518091
12062,97,450.133598,445.524096,0.999569,0.518283
12063,97,450.133598,445.524096,0.999569,0.518283
12064,97,450.133598,445.524096,0.999569,0.518283
12065,97,450.133598,445.524096,0.999569,0.518283
12066,97,450.133598,445.524096,0.999569,0.518283
12067,97,450.133598,445.524096,0.999569,0.518283
12068,97,450.133598,445.524096,0.999569,0.518283
12069,98,449.954761,445.347090,0.999569,0.518474
12070,99,449.776065,445.170224,0.999569,0.518666
12071,99,449.776065,445.170224,0.999569,0.518666
12072,100,449.597512,444.993500,0.999569,0.518857
12073,100,449.597512,444.993500,0.999569,0.518857
12074,100,449.597512,444.993500,0.999569,0.518063
12075,97,450.144139,445.530795,0.999569,0.518063
12076,99,449.787024,445.177340,0.999569,0.518445
12077,99,449.787024,445.177340,0.999569,0.518445
12078,99,449.787024,445.177340,0.999570,0.518445
12079,99,449.787024,445.177340,0.999570,0.518445
12080,99,449.787024,445.177340,0.999570,0.518445
12081,99,449.787024,445.177340,0.999570,0.518445
12082,98,449.967517,445.357408,0.999570,0.518445
12083,98,449.967517,445.357408,0.999570,0.518445
12084,98,449.967517,445.357408,0.999570,0.518445
12085,98,449.967517,445.357408,0.999570,0.518445
12086,98,449.967517,445.357408,0.999570,0.518445
12087,98,449.967517,445.357408,0.999570,0.518445
12088,98,449.967517,445.357408,0.999570,0.518445
12089,98,449.967517,445.357408,0.999570,0.518445
12090,98,449.967517,445.357408,0.999570,0.518445
12091,99,449.789101,445.180819,0.999570,0.518636
12092,98,449.973251,445.363221,0.999570,0.518636
12093,98,449.973251,445.363221,0.999570,0.518636
12094,98,449.973251,445.363221,0.999570,0.518636
12095,98,449.973251,445.363221,0.999570,0.518636
12096,98,449.973251,445.363221,0.999570,0.518636
12097,98,449.973251,445.363221,0.999570,0.518636
12098,98,449.973251,445.363221,0.999570,0.518636
12099,98,449.973251,445.363221,0.999570,0.518636
12100,99,449.802086,445.195437,0.999570,0.519017
12101,99,449.802086,445.195437,0.999570,0.519017
12102,100,449.623946,445.019122,0.999570,0.519208
12103,100,449.623946,445.019122,0.999570,0.519208
12104,99,449.810713,445.205164,0.999570,0.519208
12105,100,449.632641,445.028915,0.999570,0.519398
12106,100,449.632641,445.028915,0.999570,0.519398
12107,100,449.632641,445.028915,0.999571,0.519398
12108,100,449.632641,445.028915,0.999571,0.519398
12109,99,449.820473,445.213871,0.999571,0.519398
12110,99,449.820473,445.213871,0.999571,0.519398
12111,99,449.820473,445.213871,0.999571,0.519398
12112,98,450.006392,445.396060,0.999571,0.519398
12113,98,450.006392,445.396060,0.999571,0.519398
12114,99,449.833394,445.225560,0.999571,0.519778
12115,99,449.833394,445.225560,0.999571,0.519778
12116,100,449.655524,445.049511,0.999571,0.519968
12117,99,449.838338,445.230949,0.999571,0.519968
12118,99,449.838338,445.230949,0.999571,0.519968
12119,99,449.838338,445.230949,0.999571,0.519968
12120,99,449.838338,445.230949,0.999571,0.519968
12121,99,449.838338,445.230949,0.999571,0.519968
12122,100,449.660536,445.054969,0.999571,0.520158
12123,100,449.660536,445.054969,0.999571,0.519763
12124,100,449.660536,445.054969,0.999571,0.519763
12125,100,449.660536,445.054969,0.999571,0.519763
12126,100,449.660536,445.054969,0.999571,0.519763
12127,99,449.846001,445.234239,0.999571,0.519763
12128,98,450.025856,445.412416,0.999571,0.519763
12129,98,450.026367,445.413921,0.999571,0.519953
12130,98,450.026367,445.413921,0.999571,0.519953
12131,98,450.026367,445.413921,0.999571,0.519953
12132,98,450.026367,445.413921,0.999571,0.519953
12133,98,450.026367,445.413921,0.999571,0.519953
12134,98,450.026367,445.413921,0.999571,0.519953
12135,98,450.026367,445.413921,0.999572,0.519953
12136,99,449.848632,445.238007,0.999572,0.520142
12137,100,449.671036,445.062232,0.999572,0.520332
12138,99,449.851919,445.241661,0.999572,0.520332
12139,99,449.851919,445.241661,0.999572,0.520332
12140,99,449.851919,445.241661,0.999572,0.520332
12141,99,449.851919,445.241661,0.999572,0.520332
12142,100,449.674393,445.065954,0.999572,0.520521
12143,100,449.674393,445.065954,0.999572,0.520521
12144,100,449.674393,445.065954,0.999572,0.520126
12145,100,449.674393,445.065954,0.999572,0.520126
12146,99,449.856893,445.246693,0.999572,0.520126
12147,100,449.679435,445.071053,0.999572,0.520316
12148,100,449.679435,445.071053,0.999572,0.519921
12149,100,449.679435,445.071053,0.999572,0.519527
12150,100,449.679435,445.071053,0.999572,0.519527
12151,100,449.679435,445.071053,0.999572,0.519527
12152,100,449.679435,445.071053,0.999572,0.519527
12153,100,449.679435,445.071053,0.999572,0.519527
12154,99,449.863196,445.251801,0.999572,0.519132
12155,99,449.863196,445.251801,0.999572,0.519132
12156,98,450.044678,445.432845,0.999572,0.519132
12157,98,450.044678,445.432845,0.999572,0.519132
12158,97,450.226810,445.613776,0.999572,0.519132
12159,97,450.226810,445.613776,0.999572,0.519132
12160,98,450.049275,445.438061,0.999572,0.519322
12161,98,450.049275,445.438061,0.999572,0.519322
12162,98,450.049275,445.438061,0.999572,0.519322
12163,98,450.049275,445.438061,0.999573,0.519322
12164,98,450.049275,445.438061,0.999573,0.519322
12165,98,450.049275,445.438061,0.999573,0.519322
12166,97,450.233244,445.621537,0.999573,0.519322
12167,97,450.233244,445.621537,0.999573,0.519322
12168,97,450.233244,445.621537,0.999573,0.519322
12169,97,450.240155,445.629765,0.999573,0.519511
12170,95,450.608560,445.993289,0.999573,0.519511
12171,95,450.608560,445.993289,0.999573,0.519511
12172,96,450.431015,445.817563,0.999573,0.519701
12173,96,450.431015,445.817563,0.999573,0.519701
12174,96,450.431015,445.817563,0.999573,0.519701
12175,96,450.431015,445.817563,0.999573,0.519701
12176,97,450.253610,445.641975,0.999573,0.519890
12177,97,450.253610,445.641975,0.999573,0.519890
12178,97,450.253610,445.641975,0.999573,0.519890
12179,96,450.436527,445.823783,0.999573,0.519890
12180,96,450.436527,445.823783,0.999573,0.519890
12181,95,450.619232,446.001274,0.999573,0.519890
12182,94,450.797069,446.177820,0.999573,0.519890
12183,94,450.797069,446.177820,0.999573,0.519890
12184,94,450.797069,446.177820,0.999573,0.519890
12185,94,450.797015,446.178650,0.999573,0.520079
12186,94,450.797015,446.178650,0.999573,0.520079
12187,94,450.797015,446.178650,0.999573,0.520079
12188,94,450.797015,446.178650,0.999573,0.520079
12189,94,450.797015,446.178650,0.999573,0.520079
12190,94,450.797015,446.178650,0.999573,0.520079
12191,94,450.797015,446.178650,0.999573,0.520079
12192,94,450.797015,446.178650,0.999574,0.520079
12193,94,450.797015,446.178650,0.999574,0.520079
12194,94,450.797015,446.178650,0.999574,0.520079
12195,95,450.619605,446.003058,0.999574,0.520268
12196,95,450.619605,446.003058,0.999574,0.520268
12197,97,450.265205,445.652289,0.999574,0.520645
12198,97,450.265205,445.652289,0.999574,0.520645
12199,98,450.088214,445.477111,0.999574,0.520833
12200,98,450.088214,445.477111,0.999574,0.520833
12201,98,450.088214,445.477111,0.999574,0.520833
12202,98,450.088214,445.477111,0.999574,0.520833
12203,97,450.271751,445.659707,0.999574,0.520833
12204,97,450.271751,445.659707,0.999574,0.520833
12205,99,449.918041,445.309621,0.999574,0.521210
12206,98,450.101719,445.489280,0.999574,0.521210
12207,98,450.101719,445.489280,0.999574,0.521210
12208,98,450.105408,445.494617,0.999574,0.521398
12209,98,450.105408,445.494617,0.999574,0.521398
12210,98,450.105408,445.494617,0.999574,0.521398
12211,98,450.105408,445.494617,0.999574,0.521398
12212,98,450.105408,445.494617,0.999574,0.521398
12213,99,449.928757,445.319776,0.999574,0.521586
12214,100,449.757971,445.152582,0.999574,0.521961
12215,100,449.757971,445.152582,0.999574,0.521176
12216,100,449.757971,445.152582,0.999574,0.521176
12217,100,449.757971,445.152582,0.999574,0.521176
12218,100,449.757971,445.152582,0.999574,0.520784
12219,99,449.941944,445.336544,0.999574,0.520784
12220,99,449.941944,445.336544,0.999575,0.520784
12221,99,449.941944,445.336544,0.999575,0.520784
12222,99,449.941944,445.336544,0.999575,0.520784
12223,99,449.941944,445.336544,0.999575,0.520784
12224,99,449.941944,445.336544,0.999575,0.520784
12225,99,449.941944,445.336544,0.999575,0.520784
12226,98,450.128923,445.519258,0.999575,0.520784
12227,98,450.128923,445.519258,0.999575,0.520784
12228,97,450.312286,445.702202,0.999575,0.520784
12229,97,450.312286,445.702202,0.999575,0.520784
12230,97,450.312286,445.702202,0.999575,0.520784
12231,97,450.312286,445.702202,0.999575,0.520784
12232,97,450.312286,445.702202,0.999575,0.520784
12233,97,450.320475,445.711329,0.999575,0.520972
12234,97,450.320475,445.711329,0.999575,0.520972
12235,98,450.144018,445.536677,0.999575,0.521160
12236,98,450.144018,445.536677,0.999575,0.521160
12237,99,449.967698,445.362162,0.999575,0.521347
12238,99,449.967698,445.362162,0.999575,0.521347
12239,100,449.791516,445.187784,0.999575,0.521535
12240,100,449.791516,445.187784,0.999575,0.521535
12241,100,449.791516,445.187784,0.999575,0.521535
12242,100,449.791516,445.187784,0.999575,0.521143
12243,100,449.791516,445.187784,0.999575,0.521143
12244,100,449.791516,445.187784,0.999575,0.521143
12245,100,449.791516,445.187784,0.999575,0.521143
12246,100,449.791516,445.187784,0.999575,0.520360
12247,100,449.791516,445.187784,0.999575,0.520360
12248,99,449.981035,445.374725,0.999575,0.520360
12249,99,449.981035,445.374725,0.999576,0.520360
12250,97,450.356109,445.746057,0.999576,0.520360
12251,97,450.356109,445.746057,0.999576,0.520360
12252,97,450.356109,445.746057,0.999576,0.520360
12253,96,450.541450,445.930592,0.999576,0.520360
12254,96,450.541450,445.930592,0.999576,0.520360
12255,96,450.550259,445.940975,0.999576,0.520548
12256,96,450.550259,445.940975,0.999576,0.520548
12257,97,450.373988,445.766507,0.999576,0.520736
12258,97,450.373988,445.766507,0.999576,0.520736
12259,95,450.746452,446.137730,0.999576,0.520736
12260,96,450.570172,445.963253,0.999576,0.520923
12261,97,450.394031,445.788913,0.999576,0.521110
12262,97,450.394031,445.788913,0.999576,0.521110
12263,96,450.580556,445.969074,0.999576,0.521110
12264,96,450.580556,445.969074,0.999576,0.521110
12265,95,450.761619,446.150034,0.999576,0.521110
12266,96,450.585472,445.975688,0.999576,0.521297
12267,95,450.766962,446.157135,0.999576,0.521297
12268,94,450.949097,446.337521,0.999576,0.521297
12269,94,450.949097,446.337521,0.999576,0.521297
12270,93,451.133991,446.518289,0.999576,0.521484
12271,93,451.133991,446.518289,0.999576,0.521484
12272,92,451.309821,446.691938,0.999576,0.521484
12273,93,451.133597,446.517517,0.999576,0.521671
12274,93,451.131716,446.517405,0.999576,0.521858
12275,93,451.131716,446.517405,0.999576,0.521858
12276,93,451.131716,446.517405,0.999576,0.521858
12277,93,451.130865,446.516422,0.999576,0.522044
12278,93,451.130865,446.516422,0.999577,0.522044
12279,93,451.130865,446.516422,0.999577,0.522044
12280,93,451.130865,446.516422,0.999577,0.522044
12281,93,451.130865,446.516422,0.999577,0.522044
12282,93,451.130865,446.516422,0.999577,0.522044
12283,92,451.305872,446.692571,0.999577,0.522231
12284,92,451.305872,446.692571,0.999577,0.522231
12285,93,451.129924,446.518422,0.999577,0.522417
12286,93,451.129924,446.518422,0.999577,0.522417
12287,93,451.130421,446.520297,0.999577,0.522603
12288,93,451.130421,446.520297,0.999577,0.522603
12289,93,451.130421,446.520297,0.999577,0.522603
12290,93,451.130421,446.520297,0.999577,0.522603
12291,93,451.130421,446.520297,0.999577,0.522603
12292,93,451.130421,446.520297,0.999577,0.522603
12293,93,451.133030,446.522046,0.999577,0.522789
12294,92,451.308993,446.694573,0.999577,0.522789
12295,90,451.653243,447.034648,0.999577,0.522789
12296,91,451.477365,446.860570,0.999577,0.522975
12297,92,451.295614,446.679175,0.999577,0.523346
12298,92,451.295614,446.679175,0.999577,0.523346
12299,92,451.295614,446.679175,0.999577,0.523346
12300,91,451.463143,446.845188,0.999577,0.523346
12301,91,451.463143,446.845188,0.999577,0.523346
12302,91,451.463143,446.845188,0.999577,0.523346
12303,91,451.463143,446.845188,0.999577,0.523346
12304,91,451.463143,446.845188,0.999577,0.523346
12305,92,451.287544,446.671386,0.999577,0.523532
12306,93,451.112083,446.497719,0.999577,0.523717
12307,94,450.936757,446.324187,0.999578,0.523902
12308,94,450.936757,446.324187,0.999578,0.523902
12309,94,450.936757,446.324187,0.999578,0.523902
12310,95,450.761568,446.150790,0.999578,0.524087
12311,98,450.236817,445.631406,0.999578,0.524641
12312,97,450.406686,445.798343,0.999578,0.524641
12313,97,450.406686,445.798343,0.999578,0.524641
12314,97,450.406686,445.798343,0.999578,0.524641
12315,96,450.575068,445.963244,0.999578,0.524641
12316,95,450.740216,446.124665,0.999578,0.524641
12317,94,450.902153,446.283104,0.999578,0.524641
12318,93,451.060691,446.439992,0.999578,0.524641
12319,94,450.885726,446.266819,0.999578,0.524825
12320,94,450.885726,446.266819,0.999578,0.524825
12321,94,450.885726,446.266819,0.999578,0.524825
12322,94,450.885726,446.266819,0.999578,0.524825
12323,94,450.885726,446.266819,0.999578,0.524825
12324,94,450.870234,446.250821,0.999578,0.525010
12325,94,450.852792,446.233889,0.999578,0.525194
12326,94,450.852792,446.233889,0.999578,0.525194
12327,96,450.503565,445.888239,0.999578,0.525562
12328,94,450.815936,446.198477,0.999578,0.525562
12329,94,450.815936,446.198477,0.999578,0.525562
12330,93,450.971694,446.353694,0.999578,0.525562
12331,93,450.971694,446.353694,0.999578,0.525562
12332,93,450.952799,446.336542,0.999578,0.525745
12333,93,450.952799,446.336542,0.999578,0.525745
12334,93,450.952799,446.336542,0.999578,0.525745
12335,94,450.778282,446.163811,0.999578,0.525929
12336,93,450.935620,446.318060,0.999579,0.525929
12337,92,451.090177,446.468956,0.999579,0.525929
12338,92,451.090177,446.468956,0.999579,0.525929
12339,92,451.090177,446.468956,0.999579,0.525929
12340,92,451.090177,446.468956,0.999579,0.525929
12341,92,451.090177,446.468956,0.999579,0.525929
12342,92,451.090177,446.468956,0.999579,0.525929
12343,90,451.369957,446.744556,0.999579,0.526112
12344,90,451.343142,446.719324,0.999579,0.526295
12345,90,451.343142,446.719324,0.999579,0.526295
12346,91,451.168676,446.546645,0.999579,0.526479
12347,92,450.994345,446.374100,0.999579,0.526662
12348,92,450.994345,446.374100,0.999579,0.526662
12349,90,451.290027,446.665991,0.999579,0.526662
12350,88,451.581352,446.954895,0.999579,0.526662
12351,87,451.725028,447.097673,0.999579,0.526662
12352,87,451.725028,447.097673,0.999579,0.526662
12353,86,451.868756,447.240144,0.999579,0.526662
12354,86,451.868756,447.240144,0.999579,0.526662
12355,86,451.868756,447.240144,0.999579,0.526662
12356,85,452.012387,447.382418,0.999579,0.526662
12357,85,452.012387,447.382418,0.999579,0.526662
12358,85,452.012387,447.382418,0.999579,0.526662
12359,85,452.012387,447.382418,0.999579,0.526662
12360,85,452.012387,447.382418,0.999579,0.526662
12361,85,452.012387,447.382418,0.999579,0.526662
12362,85,452.012387,447.382418,0.999579,0.526662
12363,86,451.837797,447.209617,0.999579,0.526844
12364,86,451.837797,447.209617,0.999579,0.526844
12365,87,451.663343,447.036949,0.999579,0.527027
12366,88,451.489022,446.864414,0.999580,0.527210
12367,88,451.489022,446.864414,0.999580,0.527210
12368,88,451.489022,446.864414,0.999580,0.527210
12369,89,451.287653,446.664606,0.999580,0.527574
12370,89,451.287653,446.664606,0.999580,0.527574
